time,motorStatePos_0,motorStateVel_0,motorAction_0,motorStateCur_0
1769687389.145435,-2.426832,1.173131,-1.882824,0.379485
1769687389.165687,-2.361252,1.381879,-1.780807,0.218218
1769687389.185598,-2.288002,1.538134,-1.675940,0.434924
1769687389.205809,-2.207466,1.672413,-1.568391,0.185965
1769687389.225505,-2.118492,1.827447,-1.458332,0.283733
1769687389.245727,-2.021081,2.023377,-1.345939,0.393600
1769687389.265772,-1.917151,2.133853,-1.231392,0.313971
1769687389.285815,-1.804400,2.339549,-1.114873,0.257527
1769687389.306295,-1.684746,2.494583,-0.996571,0.416782
1769687389.325340,-1.556654,2.647786,-0.876673,0.215194
1769687389.345169,-1.421277,2.788782,-0.755373,0.355295
1769687389.365217,-1.279763,2.883389,-0.632863,0.437948
1769687389.385410,-1.131345,2.979217,-0.509341,0.442988
1769687389.405216,-0.975642,3.196509,-0.385003,0.398639
1769687389.425660,-0.814569,3.287454,-0.260050,0.240392
1769687389.445281,-0.646592,3.417463,-0.134680,0.320018
1769687389.465199,-0.474781,3.424177,-0.009094,0.332113
1769687389.485140,-0.297601,3.595691,0.116506,0.302883
1769687389.505306,-0.116970,3.643911,0.241920,0.181933
1769687389.525202,0.068647,3.751335,0.366946,0.339169
1769687389.545439,0.255799,3.795283,0.491385,0.351264
1769687389.565689,0.446402,3.794672,0.615038,0.214186
1769687389.585367,0.637772,3.776970,0.737706,0.110367
1769687389.605745,0.829909,3.820307,0.859194,0.107343
1769687389.625626,1.022430,3.781242,0.979306,0.167822
1769687389.645601,1.213416,3.825800,1.097852,0.238377
1769687389.665779,1.403252,3.782463,1.214640,0.244424
1769687389.685687,1.590786,3.677480,1.329484,0.085169
1769687389.705843,1.774103,3.567615,1.442200,0.093233
1769687389.725526,1.954352,3.610950,1.552608,0.210155
1769687389.745747,2.130764,3.500473,1.660532,-0.019654
1769687389.765578,2.299124,3.357646,1.765797,0.195036
1769687389.785720,2.463265,3.202002,1.868237,0.133553
1769687389.805846,2.619735,3.077486,1.967686,0.009575
1769687389.825329,2.770070,2.942595,2.063986,0.021670
1769687389.845342,2.911201,2.760704,2.156983,0.111375
1769687389.865390,3.043511,2.578204,2.246528,0.099280
1769687389.885170,3.168535,2.435987,2.332477,-0.016631
1769687389.905454,3.284737,2.251656,2.414693,-0.042837
1769687389.925488,3.392118,2.116153,2.493045,0.086177
1769687389.945570,3.490296,1.928160,2.567406,0.046868
1769687389.965687,3.579654,1.688895,2.637658,-0.126497
1769687389.985652,3.659424,1.509445,2.703689,0.054932
1769687390.005884,3.729605,1.340983,2.765393,-0.123474
1769687390.025773,3.791349,1.166418,2.822671,0.092225
1769687390.045725,3.844656,1.028473,2.875431,0.114399
1769687390.065576,3.890294,0.854518,2.923589,0.080130
1769687390.085806,3.927494,0.659809,2.967068,-0.104323
1769687390.106000,3.957025,0.562150,3.005798,0.049892
1769687390.125890,3.978884,0.369885,3.039718,-0.078117
1769687390.145568,3.994991,0.287485,3.068773,0.092225
1769687390.165852,4.001512,0.073245,3.092916,0.065011
1769687390.185792,4.000745,-0.051271,3.112109,0.021670
1769687390.205950,3.996141,-0.134891,3.126321,0.001512
1769687390.225703,3.987321,-0.189215,3.135530,-0.056947
1769687390.245510,3.977734,-0.182501,3.139720,-0.152703
1769687390.265554,3.971598,-0.114750,3.138885,-0.164798
1769687390.285528,3.969297,-0.029298,3.133027,-0.156735
1769687390.306318,3.970447,0.026855,3.122154,-0.111379
1769687390.325675,3.971214,-0.027467,3.106284,-0.096260
1769687390.345605,3.971598,0.022583,3.085443,-0.082149
1769687390.365561,3.971598,0.030518,3.059664,-0.077109
1769687390.385834,3.971598,0.001221,3.028988,-0.107347
1769687390.405848,3.971598,0.027466,2.993464,-0.093236
1769687390.425489,3.971214,0.020142,2.953149,-0.129521
1769687390.445172,3.971214,-0.027467,2.908107,-0.140608
1769687390.465246,3.971214,0.000610,2.858412,-0.151695
1769687390.485569,3.970831,-0.057374,2.804141,-0.183949
1769687390.505692,3.970447,0.001221,2.745383,-0.227289
1769687390.525779,3.970447,-0.016479,2.682230,-0.212171
1769687390.545560,3.969680,-0.022584,2.614785,-0.263575
1769687390.565429,3.968530,0.003052,2.543155,-0.265590
1769687390.585567,3.966229,-0.014038,2.467454,-0.278693
1769687390.605816,3.960860,-0.114139,2.387805,-0.220234
1769687390.625604,3.950887,-0.244758,2.304334,-0.155727
1769687390.645583,3.932863,-0.409558,2.217175,-0.268614
1769687390.665534,3.907552,-0.552995,2.126467,-0.237369
1769687390.686115,3.875337,-0.744041,2.032357,-0.404687
1769687390.705821,3.834685,-0.895413,1.934993,-0.269622
1769687390.725624,3.786747,-1.095004,1.834532,-0.255511
1769687390.745697,3.729605,-1.185949,1.731136,-0.358323
1769687390.765687,3.663259,-1.433760,1.624968,-0.352275
1769687390.785525,3.588090,-1.615649,1.516200,-0.277685
1769687390.805930,3.502952,-1.773735,1.405006,-0.211163
1769687390.825670,3.408609,-1.979431,1.291562,-0.354291
1769687390.845562,3.305062,-2.177191,1.176052,-0.250472
1769687390.865745,3.192695,-2.316355,1.058659,-0.288773
1769687390.885514,3.070357,-2.473830,0.939572,-0.452059
1769687390.905635,2.938814,-2.711264,0.818981,-0.314978
1769687390.925798,2.799217,-2.857143,0.697080,-0.237369
1769687390.945714,2.651950,-2.993866,0.574063,-0.218218
1769687390.965832,2.496630,-3.163549,0.450127,-0.168830
1769687390.985147,2.335174,-3.286233,0.325470,-0.371426
1769687391.005202,2.168348,-3.396100,0.200293,-0.443996
1769687391.025379,1.994620,-3.496811,0.074795,-0.235353
1769687391.045849,1.815138,-3.618275,-0.050822,-0.344212
1769687391.065504,1.631822,-3.703727,-0.176359,-0.377473
1769687391.085339,1.446971,-3.806268,-0.301612,-0.203099
1769687391.105163,1.259054,-3.765373,-0.426384,-0.169838
1769687391.125502,1.068451,-3.794671,-0.550473,-0.314978
1769687391.145696,0.876314,-3.877071,-0.673680,-0.364370
1769687391.166174,0.684176,-3.836787,-0.795810,-0.298852
1769687391.185619,0.492806,-3.817255,-0.916666,-0.218218
1769687391.205624,0.302587,-3.828852,-1.036055,-0.075094
1769687391.225620,0.113518,-3.773309,-1.153785,-0.093236
1769687391.245556,-0.072866,-3.715323,-1.269669,-0.275670
1769687391.265744,-0.255799,-3.648182,-1.383521,-0.156735
1769687391.285781,-0.434897,-3.556627,-1.495159,-0.047876
1769687391.305692,-0.610543,-3.440657,-1.604404,-0.198060
1769687391.325551,-0.781971,-3.344829,-1.711081,-0.090212
1769687391.345417,-0.946495,-3.264871,-1.815019,-0.023686
1769687391.365699,-1.106417,-3.115330,-1.916053,-0.114402
1769687391.385420,-1.259820,-2.972503,-2.014019,-0.197052
1769687391.405333,-1.406703,-2.865688,-2.108763,-0.113394
1769687391.425639,-1.546683,-2.760094,-2.200132,0.022678
1769687391.445219,-1.678993,-2.579424,-2.287979,-0.000504
1769687391.465495,-1.804784,-2.426221,-2.372164,-0.080133
1769687391.485616,-1.922520,-2.317575,-2.452553,-0.048884
1769687391.505665,-2.032587,-2.088686,-2.529017,0.143632
1769687391.526029,-2.134599,-1.904966,-2.601433,0.172862
1769687391.545705,-2.228175,-1.806085,-2.669686,0.093233
1769687391.565127,-2.312163,-1.607105,-2.733665,-0.139600
1769687391.585378,-2.389248,-1.413007,-2.793270,0.152703
1769687391.605968,-2.458279,-1.294595,-2.848404,-0.178909
1769687391.625782,-2.519257,-1.162755,-2.898979,0.000504
1769687391.645682,-2.572565,-0.994292,-2.944915,0.050900
1769687391.665500,-2.617435,-0.806910,-2.986137,-0.015623
1769687391.685931,-2.655402,-0.682393,-3.022580,-0.107347
1769687391.705703,-2.684932,-0.524307,-3.054186,0.157743
1769687391.725550,-2.708709,-0.415663,-3.080903,-0.065014
1769687391.745682,-2.722899,-0.179449,-3.102690,0.058963
1769687391.765959,-2.730186,-0.102543,-3.119510,0.060979
1769687391.785957,-2.735554,-0.098270,-3.131338,0.119439
1769687391.805913,-2.739007,-0.059817,-3.138155,0.087185
1769687391.825678,-2.739774,-0.046998,-3.139949,0.090209
1769687391.845270,-2.739390,-0.006104,-3.136717,0.135569
1769687391.865409,-2.739007,0.055544,-3.128465,0.137585
1769687391.885496,-2.739390,0.027466,-3.115207,0.140608
1769687391.905675,-2.739390,0.040896,-3.096962,0.142624
1769687391.925635,-2.739007,0.078738,-3.073761,0.144640
1769687391.945467,-2.739390,-0.006714,-3.045640,0.156735
1769687391.965729,-2.739007,0.036011,-3.012646,0.165806
1769687391.985560,-2.739007,-0.008545,-2.974829,0.196044
1769687392.005825,-2.738623,0.052493,-2.932251,0.203099
1769687392.025807,-2.738240,0.056155,-2.884980,0.205115
1769687392.045648,-2.737856,0.012207,-2.833092,0.236361
1769687392.065722,-2.736706,0.029907,-2.776670,0.268614
1769687392.085731,-2.735938,0.032959,-2.715803,0.270630
1769687392.105741,-2.734787,-0.017090,-2.650590,0.308931
1769687392.125589,-2.732486,0.061648,-2.581135,0.344208
1769687392.145139,-2.729035,0.098879,-2.507549,0.347232
1769687392.165147,-2.722899,0.180669,-2.429950,0.254503
1769687392.185920,-2.711394,0.300303,-2.348461,0.142624
1769687392.205921,-2.692219,0.432754,-2.263214,0.351264
1769687392.225508,-2.665757,0.571916,-2.174345,0.224266
1769687392.245802,-2.632391,0.764184,-2.081996,0.452059
1769687392.265613,-2.590973,0.935698,-1.986314,0.371422
1769687392.285483,-2.541884,1.071200,-1.887454,0.360335
1769687392.305624,-2.483591,1.264687,-1.785573,0.447020
1769687392.325597,-2.416093,1.417279,-1.680833,0.306915
1769687392.345508,-2.339008,1.617482,-1.573404,0.451051
1769687392.365811,-2.252720,1.867733,-1.463457,0.248456
1769687392.385621,-2.156843,1.989806,-1.351167,0.266598
1769687392.405460,-2.051379,2.205877,-1.236715,0.269622
1769687392.425278,-1.937477,2.396924,-1.120284,0.480281
1769687392.445144,-1.814755,2.523880,-1.002059,0.370414
1769687392.465274,-1.683212,2.702720,-0.882231,0.482297
1769687392.485650,-1.542081,2.894375,-0.760991,0.448027
1769687392.505606,-1.392897,3.031099,-0.638533,0.428877
1769687392.525558,-1.236809,3.191016,-0.515053,0.452059
1769687392.545596,-1.073820,3.290505,-0.390748,0.389568
1769687392.565485,-0.903159,3.491929,-0.265819,0.241400
1769687392.585628,-0.726746,3.621325,-0.140463,0.389568
1769687392.605575,-0.544196,3.682973,-0.014883,0.404687
1769687392.625474,-0.355511,3.828242,0.110720,0.212171
1769687392.645154,-0.165675,3.823359,0.236147,0.169838
1769687392.665093,0.030298,3.885617,0.361196,0.226282
1769687392.685069,0.228571,3.993042,0.485666,0.210155
1769687392.705061,0.430295,4.033327,0.609360,0.163790
1769687392.725106,0.632787,4.060183,0.732078,0.055940
1769687392.745095,0.836429,4.106572,0.853624,0.047876
1769687392.765411,1.038920,4.005249,0.973804,0.017639
1769687392.785747,1.241411,3.997924,1.092426,0.080130
1769687392.805704,1.440451,3.922849,1.209299,0.055940
1769687392.825584,1.636807,3.900876,1.324237,-0.024694
1769687392.845520,1.828944,3.798335,1.437055,-0.024694
1769687392.865555,2.016096,3.692129,1.547573,0.160767
1769687392.885617,2.198262,3.549302,1.655615,0.184957
1769687392.905538,2.372757,3.421125,1.761007,0.034773
1769687392.925824,2.542651,3.313699,1.863580,0.060979
1769687392.945453,2.701423,3.092747,1.963171,0.164798
1769687392.965632,2.853675,2.974334,2.059620,0.211163
1769687392.985549,2.996339,2.802210,2.152772,0.123470
1769687393.005684,3.129033,2.584307,2.242479,-0.143632
1769687393.025630,3.252905,2.334666,2.328597,0.149680
1769687393.045687,3.367958,2.233346,2.410988,-0.031749
1769687393.065782,3.472272,2.027650,2.489521,-0.143632
1769687393.085642,3.566998,1.798761,2.564069,-0.072070
1769687393.105646,3.650985,1.586962,2.634513,0.167822
1769687393.125607,3.725003,1.380658,2.700741,-0.182941
1769687393.145351,3.789815,1.185338,2.762646,0.045860
1769687393.165452,3.844656,0.992463,2.820130,0.126494
1769687393.185934,3.891061,0.806909,2.873100,0.081138
1769687393.206061,3.929028,0.726950,2.921472,-0.098276
1769687393.225617,3.958175,0.529802,2.965168,0.001512
1769687393.245148,3.979268,0.398571,3.004119,-0.040821
1769687393.265242,3.993840,0.244148,3.038261,0.101296
1769687393.285251,3.998059,-0.043336,3.067541,0.111375
1769687393.305435,3.994224,-0.107425,3.091912,0.001512
1769687393.325509,3.986171,-0.214851,3.111334,-0.086181
1769687393.345788,3.977734,-0.081789,3.125776,-0.187981
1769687393.365744,3.972365,-0.071414,3.135215,-0.187981
1769687393.385852,3.971598,0.008545,3.139637,-0.162783
1769687393.405767,3.972748,0.035400,3.139034,-0.071062
1769687393.425600,3.973132,0.042727,3.133407,-0.093236
1769687393.445191,3.973132,0.053713,3.122765,-0.039813
1769687393.465178,3.973132,0.010986,3.107125,-0.066022
1769687393.485547,3.973132,-0.011597,3.086512,-0.083157
1769687393.505613,3.973132,0.028076,3.060960,-0.060979
1769687393.525570,3.973132,0.027466,3.030508,-0.076101
1769687393.545724,3.972748,-0.043336,2.995207,-0.113394
1769687393.565450,3.972748,0.017700,2.955111,-0.127505
1769687393.585453,3.972748,-0.036622,2.910286,-0.139600
1769687393.605618,3.972748,0.012817,2.860803,-0.146656
1769687393.625516,3.972365,0.004883,2.806741,-0.181933
1769687393.645380,3.972365,-0.019532,2.748188,-0.204107
1769687393.665598,3.971981,0.009766,2.685236,-0.243416
1769687393.685490,3.971598,-0.027467,2.617986,-0.235353
1769687393.705622,3.970831,0.021362,2.546546,-0.271638
1769687393.725531,3.969297,-0.025636,2.471031,-0.303891
1769687393.745782,3.965845,-0.048219,2.391561,-0.265590
1769687393.765757,3.957792,-0.166020,2.308263,-0.210155
1769687393.785728,3.943985,-0.336314,2.221271,-0.156735
1769687393.805073,3.920591,-0.501114,2.130723,-0.383521
1769687393.825066,3.890294,-0.642109,2.036766,-0.216202
1769687393.845115,3.851943,-0.813013,1.939549,-0.148672
1769687393.865315,3.804773,-0.984527,1.839228,-0.218218
1769687393.885452,3.748396,-1.215247,1.735963,-0.187981
1769687393.905638,3.683200,-1.425825,1.629919,-0.369410
1769687393.925361,3.608417,-1.594898,1.521267,-0.330101
1769687393.945077,3.524429,-1.824397,1.410181,-0.485320
1769687393.965272,3.430470,-1.998962,1.296837,-0.429885
1769687393.985406,3.326539,-2.199163,1.181418,-0.471210
1769687394.005579,3.213787,-2.336497,1.064108,-0.376465
1769687394.025400,3.091833,-2.514725,0.945095,-0.321026
1769687394.045537,2.960289,-2.741172,0.824569,-0.364370
1769687394.065731,2.819926,-2.888882,0.702724,-0.445004
1769687394.085510,2.671892,-3.023163,0.579753,-0.440972
1769687394.105350,2.515805,-3.149511,0.455855,-0.394608
1769687394.125491,2.354349,-3.310038,0.331228,-0.214186
1769687394.145561,2.185223,-3.427839,0.206070,-0.415774
1769687394.165647,2.009576,-3.580432,0.080583,-0.307923
1769687394.185585,1.830095,-3.628041,-0.045034,-0.427869
1769687394.205494,1.644862,-3.745842,-0.170578,-0.225274
1769687394.225386,1.458861,-3.764763,-0.295849,-0.205115
1769687394.245352,1.268258,-3.847163,-0.420647,-0.343204
1769687394.265235,1.077654,-3.839839,-0.544772,-0.352275
1769687394.285395,0.884367,-3.843501,-0.668025,-0.311955
1769687394.305927,0.689929,-3.901486,-0.790208,-0.255511
1769687394.325444,0.496258,-3.872188,-0.911127,-0.152703
1769687394.345023,0.305655,-3.798333,-1.030588,-0.057955
1769687394.365052,0.115819,-3.756828,-1.148399,-0.194028
1769687394.385933,-0.072099,-3.742790,-1.264372,-0.296836
1769687394.405503,-0.256949,-3.667104,-1.378322,-0.166814
1769687394.425896,-0.437965,-3.587756,-1.490066,-0.044852
1769687394.445099,-0.613995,-3.481551,-1.599424,-0.230313
1769687394.465045,-0.785806,-3.371074,-1.706223,-0.021670
1769687394.485116,-0.951481,-3.264260,-1.810292,-0.034773
1769687394.505499,-1.112553,-3.129368,-1.911463,-0.204107
1769687394.525313,-1.267107,-3.032320,-2.009575,-0.198060
1769687394.545594,-1.414374,-2.858974,-2.104470,-0.178909
1769687394.565631,-1.555504,-2.752159,-2.195997,-0.077109
1769687394.585400,-1.687431,-2.619098,-2.284010,0.135569
1769687394.605438,-1.812837,-2.412183,-2.368367,-0.182941
1769687394.625349,-1.930958,-2.302927,-2.448934,0.107343
1769687394.645286,-2.040257,-2.101505,-2.525581,0.108351
1769687394.665196,-2.141886,-1.950133,-2.598186,0.091217
1769687394.685294,-2.235078,-1.796319,-2.666633,0.176893
1769687394.705145,-2.319450,-1.580248,-2.730812,-0.040821
1769687394.725591,-2.396152,-1.423383,-2.790621,0.046868
1769687394.745526,-2.464799,-1.314738,-2.845963,-0.089204
1769687394.765490,-2.524626,-1.105380,-2.896750,0.041829
1769687394.785708,-2.576783,-0.955839,-2.942901,0.112383
1769687394.805548,-2.620886,-0.785546,-2.984342,0.032757
1769687394.825569,-2.657319,-0.648824,-3.021007,-0.091220
1769687394.845472,-2.685699,-0.510269,-3.052836,0.147664
1769687394.865466,-2.707942,-0.380261,-3.079780,-0.059971
1769687394.885531,-2.720982,-0.187994,-3.101794,0.028726
1769687394.905545,-2.725584,-0.089114,-3.118845,0.049892
1769687394.925095,-2.725967,-0.028077,-3.130903,0.090209
1769687394.945398,-2.725584,-0.019532,-3.137951,0.137585
1769687394.965508,-2.725584,0.043948,-3.139977,0.128510
1769687394.985494,-2.725584,-0.009766,-3.136976,0.130529
1769687395.005589,-2.725584,0.017090,-3.128956,0.115407
1769687395.025557,-2.725584,0.000000,-3.115928,0.132545
1769687395.045644,-2.725584,0.001831,-3.097912,0.114399
1769687395.065477,-2.725584,-0.019532,-3.074939,0.153711
1769687395.085550,-2.725200,0.044558,-3.047044,0.148672
1769687395.105603,-2.724817,0.016479,-3.014273,0.167822
1769687395.125558,-2.724817,-0.021974,-2.976677,0.147664
1769687395.145551,-2.724050,0.043337,-2.934317,0.174878
1769687395.165823,-2.722516,0.078127,-2.887261,0.170846
1769687395.185098,-2.719064,0.098269,-2.835584,0.144640
1769687395.205428,-2.712545,0.213630,-2.779368,0.106336
1769687395.225354,-2.701806,0.296030,-2.718705,0.157743
1769687395.245370,-2.685699,0.300303,-2.653690,0.321026
1769687395.265499,-2.667291,0.392468,-2.584428,0.154719
1769687395.285333,-2.645814,0.531633,-2.511029,0.245432
1769687395.305418,-2.620119,0.511491,-2.433613,0.206123
1769687395.325511,-2.589823,0.689719,-2.352300,0.335137
1769687395.345660,-2.555306,0.706198,-2.267224,0.167822
1769687395.365733,-2.515421,0.836818,-2.178518,0.207131
1769687395.385566,-2.470168,0.898466,-2.086326,0.258535
1769687395.405569,-2.418778,1.050446,-1.990795,0.232329
1769687395.425580,-2.361252,1.232338,-1.892077,0.184957
1769687395.445546,-2.296440,1.359293,-1.790332,0.329089
1769687395.465214,-2.225491,1.544237,-1.685721,0.355295
1769687395.485070,-2.146871,1.583910,-1.578412,0.365375
1769687395.505033,-2.061350,1.773126,-1.468576,0.199068
1769687395.525167,-1.968541,1.961119,-1.356391,0.279701
1769687395.545713,-1.868446,2.053895,-1.242034,0.285749
1769687395.565663,-1.760680,2.207708,-1.125690,0.219226
1769687395.585528,-1.646395,2.405469,-1.007544,0.361343
1769687395.605396,-1.524440,2.484818,-0.887786,0.382509
1769687395.625377,-1.395582,2.629476,-0.766607,0.362351
1769687395.645602,-1.260203,2.735679,-0.644200,0.211163
1769687395.665591,-1.118307,2.923062,-0.520763,0.322034
1769687395.685397,-0.969889,3.015230,-0.396492,0.276678
1769687395.705763,-0.815336,3.184302,-0.271587,0.251480
1769687395.725544,-0.653880,3.308816,-0.146247,0.212171
1769687395.745707,-0.488204,3.338726,-0.020673,0.411742
1769687395.765540,-0.318311,3.490098,0.104934,0.254503
1769687395.785476,-0.143432,3.552964,0.230374,0.365375
1769687395.805906,0.035283,3.604846,0.355444,0.137585
1769687395.825751,0.218598,3.657339,0.479946,0.324050
1769687395.845542,0.401915,3.682973,0.603679,0.280709
1769687395.865564,0.588300,3.790400,0.726446,0.115407
1769687395.885390,0.775068,3.801997,0.848051,0.156735
1769687395.905780,0.963370,3.742180,0.968298,0.307923
1769687395.925466,1.152054,3.738518,1.086996,0.243416
1769687395.945381,1.338055,3.753166,1.203954,0.007559
1769687395.965434,1.523289,3.643911,1.318985,0.103312
1769687395.985483,1.705456,3.659170,1.431905,0.261559
1769687396.005113,1.884936,3.572497,1.542533,-0.029734
1769687396.025546,2.060199,3.438826,1.650693,0.225274
1769687396.045102,2.230092,3.298440,1.756211,-0.048884
1769687396.065352,2.394618,3.219092,1.858917,0.126494
1769687396.085122,2.554156,3.133030,1.958649,0.222250
1769687396.105456,2.706025,2.981658,2.055246,0.193020
1769687396.125576,2.850990,2.859585,2.148554,0.157743
1769687396.145369,2.987136,2.631917,2.238423,0.039813
1769687396.165792,3.117145,2.464066,2.324709,0.011591
1769687396.185813,3.237566,2.327342,2.407275,0.045860
1769687396.206215,3.349549,2.153997,2.485988,0.165806
1769687396.225682,3.451945,1.925719,2.560722,0.171854
1769687396.245520,3.546288,1.805475,2.631358,0.144640
1769687396.265430,3.631810,1.616871,2.697783,-0.077109
1769687396.285509,3.707746,1.477096,2.759889,0.069043
1769687396.305509,3.774859,1.251869,2.817579,-0.149680
1769687396.325568,3.833918,1.069980,2.870759,0.002520
1769687396.345450,3.885308,0.924101,2.919345,0.032757
1769687396.365362,3.927494,0.736716,2.963258,-0.093236
1769687396.385241,3.962394,0.629292,3.002429,-0.047876
1769687396.405542,3.990005,0.468154,3.036794,0.074082
1769687396.425846,4.009182,0.339365,3.066299,-0.002520
1769687396.445283,4.021453,0.244758,3.090897,-0.043845
1769687396.465006,4.029507,0.109866,3.110548,-0.013607
1769687396.485169,4.034109,0.095217,3.125220,0.006551
1769687396.505363,4.034109,0.026245,3.134891,-0.023686
1769687396.525033,4.032959,0.023193,3.139544,-0.090212
1769687396.544956,4.032191,-0.007324,3.139172,-0.112387
1769687396.565061,4.031808,-0.029298,3.133777,-0.107347
1769687396.585455,4.031808,-0.007935,3.123365,-0.091220
1769687396.605577,4.031808,-0.028077,3.107955,-0.116418
1769687396.625094,4.031808,0.006104,3.087571,-0.104323
1769687396.645071,4.031425,-0.009766,3.062245,-0.119442
1769687396.665276,4.031808,0.007324,3.032019,-0.101299
1769687396.685765,4.031425,0.036621,2.996939,-0.127505
1769687396.705503,4.030657,-0.023805,2.957063,-0.138592
1769687396.725399,4.029891,0.017700,2.912455,-0.154719
1769687396.745486,4.029123,-0.004272,2.863184,-0.199068
1769687396.765212,4.028357,-0.029298,2.809332,-0.205115
1769687396.785439,4.027206,-0.006714,2.750983,-0.227289
1769687396.805218,4.025289,-0.070193,2.688232,-0.262567
1769687396.825489,4.022604,-0.020143,2.621178,-0.282725
1769687396.845333,4.019153,-0.048219,2.549929,-0.262567
1769687396.865442,4.014551,-0.088503,2.474599,-0.257527
1769687396.885290,4.006497,-0.189215,2.395308,-0.189996
1769687396.905310,3.992690,-0.354015,2.312184,-0.157743
1769687396.925390,3.969680,-0.489517,2.225359,-0.358323
1769687396.945393,3.940533,-0.673238,2.134972,-0.204107
1769687396.965428,3.903334,-0.824610,2.041169,-0.148672
1769687396.985519,3.858847,-0.950346,1.944098,-0.274662
1769687397.005553,3.805540,-1.120030,1.843917,-0.218218
1769687397.025664,3.743027,-1.322062,1.740784,-0.189996
1769687397.045572,3.671695,-1.538132,1.634865,-0.445004
1769687397.065287,3.591158,-1.683401,1.526329,-0.284741
1769687397.085295,3.501801,-1.829280,1.415351,-0.176893
1769687397.105329,3.402856,-2.039857,1.302107,-0.211163
1769687397.125310,3.295091,-2.267525,1.186780,-0.212171
1769687397.145151,3.178122,-2.401196,1.069553,-0.426861
1769687397.165527,3.051948,-2.550737,0.950614,-0.211163
1769687397.185296,2.918103,-2.718589,0.830154,-0.435932
1769687397.204987,2.776207,-2.867519,0.708365,-0.451051
1769687397.225073,2.626256,-3.038423,0.585442,-0.467178
1769687397.245237,2.470551,-3.231910,0.461583,-0.436940
1769687397.265424,2.306794,-3.330790,0.336984,-0.222250
1769687397.285597,2.138052,-3.452253,0.211847,-0.340180
1769687397.305394,1.964322,-3.488265,0.086370,-0.320018
1769687397.325290,1.786375,-3.610950,-0.039245,-0.391584
1769687397.345295,1.603443,-3.654287,-0.164797,-0.168830
1769687397.365384,1.419359,-3.756218,-0.290085,-0.376465
1769687397.385392,1.231441,-3.717765,-0.414909,-0.373441
1769687397.405376,1.043522,-3.823969,-0.539069,-0.205115
1769687397.425686,0.852535,-3.785516,-0.662367,-0.103315
1769687397.445016,0.663851,-3.789788,-0.784604,-0.201084
1769687397.465145,0.475933,-3.762321,-0.905585,-0.323045
1769687397.485328,0.288397,-3.713492,-1.025117,-0.205115
1769687397.505353,0.102780,-3.666494,-1.143009,-0.040821
1769687397.525347,-0.080153,-3.637196,-1.259071,-0.218218
1769687397.545209,-0.260018,-3.560289,-1.373118,-0.198060
1769687397.566048,-0.436431,-3.430891,-1.484967,-0.010583
1769687397.585131,-0.607859,-3.419905,-1.594440,-0.132545
1769687397.605524,-0.775068,-3.264871,-1.701360,-0.143632
1769687397.625383,-0.937674,-3.147069,-1.805558,0.022678
1769687397.645329,-1.093762,-3.147069,-1.906866,0.033765
1769687397.665797,-1.245247,-2.921842,-2.005123,0.000504
1769687397.685301,-1.388295,-2.842494,-2.100170,0.091217
1769687397.705688,-1.525207,-2.638021,-2.191856,-0.059971
1769687397.725677,-1.655216,-2.592852,-2.280033,-0.098276
1769687397.745368,-1.777938,-2.329783,-2.364562,-0.010583
1769687397.765247,-1.893757,-2.268136,-2.445306,0.050900
1769687397.784984,-1.999988,-2.045350,-2.522137,-0.029734
1769687397.804922,-2.100084,-1.950133,-2.594931,-0.022678
1769687397.825380,-2.192125,-1.773125,-2.663572,0.090209
1769687397.845237,-2.275730,-1.585132,-2.727950,0.039813
1769687397.865597,-2.351665,-1.460615,-2.787962,-0.069046
1769687397.885390,-2.419929,-1.317179,-2.843512,-0.016631
1769687397.905250,-2.480906,-1.150547,-2.894511,0.140608
1769687397.925371,-2.534214,-1.004059,-2.940877,0.150688
1769687397.945243,-2.579851,-0.843532,-2.982537,0.169838
1769687397.965481,-2.618202,-0.693991,-3.019423,0.017639
1769687397.985112,-2.649266,-0.545671,-3.051476,-0.062995
1769687398.005527,-2.673043,-0.336314,-3.078646,0.057955
1769687398.025243,-2.690301,-0.333263,-3.100889,0.059971
1769687398.045307,-2.702573,-0.167241,-3.118168,-0.090212
1769687398.065011,-2.706408,-0.009155,-3.130458,-0.075094
1769687398.085405,-2.703340,0.135503,-3.137737,0.010583
1769687398.105394,-2.697204,0.136113,-3.139994,0.117423
1769687398.125155,-2.690301,0.110476,-3.137225,0.215194
1769687398.145527,-2.686466,0.032959,-3.129436,0.222250
1769687398.165473,-2.686849,-0.025636,-3.116638,0.180925
1769687398.185328,-2.687232,-0.032350,-3.098852,0.118431
1769687398.205330,-2.687232,0.015259,-3.076106,0.113391
1769687398.225377,-2.687232,-0.039674,-3.048437,0.120446
1769687398.245318,-2.687232,0.035400,-3.015889,0.146656
1769687398.265520,-2.687232,-0.040895,-2.978515,0.165806
1769687398.285609,-2.687232,0.037842,-2.936373,0.185965
1769687398.305255,-2.687232,-0.029298,-2.889532,0.197052
1769687398.325790,-2.686849,-0.027467,-2.838066,0.216202
1769687398.345241,-2.686849,-0.020753,-2.782058,0.232329
1769687398.364989,-2.686849,0.015869,-2.721597,0.254503
1769687398.385042,-2.686466,0.077517,-2.656780,0.280709
1769687398.405410,-2.686466,0.020752,-2.587712,0.313971
1769687398.425483,-2.685699,0.025024,-2.514501,0.323042
1769687398.445226,-2.684165,0.051882,-2.437267,0.376462
